HHID,HV001,HV002,ta_id,urban_rural,HV246A,HV246D,HV246E,HV246G,HV248,HV245,HV271,HV251,HV204,HV206,HV226,HV219,HV243A,HV207,hhlivestock,livestock,sick,land,wealth,orphans,water,electricity,cooking,femalehh,cellphone,radio,urbanruralscore,capacity,na.rm
      353 18,"353","18","161",R,"0","1","0","0","0",,"-58692","0","20","0","8","1","0","0","1","2.591067261636713","0.1463953821590863",,"1.239120645187702","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      355  2,"355","2","18",R,"0","0","0","0","0",,"-60633","0","80","0","8","1","0","0","0","0","0.1463953821590863",,"1.15675277357023","0.8991689523887502","0.2084306255376674","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      355 16,"355","16","18",R,"0","0","0","0","0",,"-67711","0","60","0","8","2","0","0","0","0","0.1463953821590863",,"0.826790027428665","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      355 19,"355","19","18",R,"0","0","0","0","0",,"-66635","0","60","0","8","2","0","1","0","0","0.1463953821590863",,"0.877389773611168","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","0","1.481159895150721","1.881900081900082","0",,"0"
      355 30,"355","30","18",R,"0","0","0","0","0",,"19732","0","20","0","8","1","1","1","0","0","0.1463953821590863",,"2.933147746346256","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      356  2,"356","2","74",R,"0","3","0","0","0",,"175948","0","0","0","8","1","1","1","3","3.109018708805829","0.1463953821590863",,"3.74241617881852","0.8991689523887502","3.633607799762402","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      356  5,"356","5","74",R,"0","0","0","0","0",,"67486","0","30","0","8","1","1","1","0","0","0.1463953821590863",,"3.328120522372784","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      356 10,"356","10","74",R,"0","0","0","0","0",,"-37735","0","30","0","8","1","0","1","0","0","0.1463953821590863",,"1.953248454578949","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      356 19,"356","19","74",R,"0","0","0","0","0",,"-66025","1","30","0","8","1","0","0","0","0","0.1463953821590863",,"0.90735661358333","0.4752118557334097","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      356 36,"356","36","74",R,"0","0","0","0","0",,"929","1","8","0","8","2","0","1","0","0","0.1463953821590863",,"2.692921766897286","0.4752118557334097","3.289336774404982","0","0.06698878060764885","0","1.481159895150721","1.881900081900082","0",,"0"
      357  2,"357","2","75",R,"0","0","0","0","0",,"327704","1","0","1","7","2","1","1","0","0","0.1463953821590863",,"3.91992467351701","0.4752118557334097","3.633607799762402","3.715879265091864","3.620997461305381","0","0","1.881900081900082","0",,"0"
      357  3,"357","3","75",R,"0","0","0","0","0",,"154104","0","0","0","8","1","1","1","0","0","0.1463953821590863",,"3.690670160068776","0.8991689523887502","3.633607799762402","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357  4,"357","4","75",R,"0","0","0","0","0",,"-36840","0","90","0","8","1","0","0","0","0","0.1463953821590863",,"1.973553854341507","0.8991689523887502","0.1594363196919422","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      357  5,"357","5","75",R,"0","0","0","0","0",,"376698","0","0","1","1","2","1","1","0","0","0.1463953821590863",,"3.951201539280305","0.8991689523887502","3.633607799762402","3.715879265091864","3.948407173859635","0","0","1.881900081900082","0",,"0"
      357  8,"357","8","75",R,"0","0","0","8","0",,"82119","0","60","0","8","1","1","1","8","3.738158594997339","0.1463953821590863",,"3.41294469234863","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357  9,"357","9","75",R,"0","5","0","0","0",,"173656","0","30","0","8","1","1","1","5","3.466983256232857","0.1463953821590863",,"3.737503582101773","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 10,"357","10","75",R,"0","0","0","3","1",,"38300","5","15","0","8","1","0","1","3","3.109018708805829","0.01195398534408646",,"3.114422565194252","0.02849306095713759","2.330424808487977","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      357 13,"357","13","75",R,"0","0","0","0","0",,"35040","0","20","0","8","1","1","0","0","0","0.1463953821590863",,"3.085765751013223","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","0","0","0",,"0"
      357 14,"357","14","75",R,"0","0","0","0","1",,"319402","2","0","1","8","1","1","1","0","0","0.01195398534408646",,"3.913047038113563","0.2580750808531543","3.633607799762402","3.715879265091864","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 16,"357","16","75",R,"0","0","0","0","1",,"150754","5","20","0","8","1","1","1","0","0","0.01195398534408646",,"3.682646252098088","0.02849306095713759","1.814591782393183","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 17,"357","17","75",R,"0","0","0","0","0",,"125227","0","30","0","8","1","1","1","0","0","0.1463953821590863",,"3.599295861137266","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 18,"357","18","75",R,"0","0","0","0","0",,"13807","4","15","0","8","2","1","0","0","0","0.1463953821590863",,"2.866336430998485","0.06615630245220452","2.330424808487977","0","0.06698878060764885","0","0","0","0",,"0"
      357 21,"357","21","75",R,"0","0","0","0","2",,"-71801","1","0","0","8","2","0","0","0","0","0.0003275064477831907",,"0.643877676341753","0.4752118557334097","3.633607799762402","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      357 22,"357","22","75",R,"0","0","0","0","0",,"107442","0","10","0","8","1","1","1","0","0","0.1463953821590863",,"3.526425676505506","0.8991689523887502","2.71418622752038","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 24,"357","24","75",R,"0","0","0","0","0",,"156941","8","0","0","8","1","1","1","0","0","0.1463953821590863",,"3.697711548696115","0.002292545134482335","3.633607799762402","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 27,"357","27","75",R,"0","0","0","0","1",,"-55475","1","40","0","8","1","0","0","0","0","0.01195398534408646",,"1.373070782331027","0.4752118557334097","0.8484699520707878","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      357 30,"357","30","75",R,"0","0","0","0","0",,"271748","1","0","1","8","2","1","1","0","0","0.1463953821590863",,"3.871126212797314","0.4752118557334097","3.633607799762402","3.715879265091864","0.06698878060764885","0","0","1.881900081900082","0",,"0"
      357 33,"357","33","75",R,"0","0","0","0","0",,"113462","0","20","0","7","1","1","0","0","0","0.1463953821590863",,"3.552953698775945","0.8991689523887502","1.814591782393183","0","3.620997461305381","1.124657141687477","0","0","0",,"0"
      357 35,"357","35","75",R,"0","0","0","1","1",,"-29767","0","10","0","8","1","1","1","1","2.591067261636713","0.01195398534408646",,"2.133868260531379","0.8991689523887502","2.71418622752038","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      357 36,"357","36","75",R,"0","0","0","0","0",,"212658","0","20","0","8","1","1","1","0","0","0.1463953821590863",,"3.80185859909117","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      358  2,"358","2","197",U,"0","0","0","0","0",,"326364","2","0","1","7","1","1","1","0","0","0.1463953821590863",,"3.918614647725877","0.2580750808531543","3.633607799762402","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      358 13,"358","13","197",U,"0","0","0","0","0",,"67762","0","20","0","7","1","1","1","0","0","0.1463953821590863",,"3.330249314283375","0.8991689523887502","1.814591782393183","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      358 14,"358","14","197",U,"0","0","0","0","0",,"340317","0","0","1","7","1","1","1","0","0","0.1463953821590863",,"3.930896139517747","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      358 20,"358","20","197",U,"0","0","0","0","0",,"98859","0","0","0","7","2","1","0","0","0","0.1463953821590863",,"3.487452409219307","0.8991689523887502","3.633607799762402","0","3.620997461305381","0","0","0","4",,"0"
      358 21,"358","21","197",U,"0","0","0","0","0",,"299176","0","0","1","7","1","1","1","0","0","0.1463953821590863",,"3.895689196381054","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      358 23,"358","23","197",U,"0","0","0","0","0",,"241351","0","0","1","7","1","1","1","0","0","0.1463953821590863",,"3.837720555123429","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      358 27,"358","27","197",U,"0","0","0","0","0",,"470250","0","0","1","1","1","1","1","0","0","0.1463953821590863",,"3.986899742088672","0.8991689523887502","3.633607799762402","3.715879265091864","3.948407173859635","1.124657141687477","0","1.881900081900082","4",,"0"
      358 30,"358","30","197",U,"0","0","0","0","0",,"-61875","0","10","0","8","1","0","1","0","0","0.1463953821590863",,"1.103041716133786","0.8991689523887502","2.71418622752038","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","4",,"0"
      358 35,"358","35","197",U,"0","0","0","0","0",,"308440","2","0","1","7","1","1","1","0","0","0.1463953821590863",,"3.903713104351742","0.2580750808531543","3.633607799762402","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      358 36,"358","36","197",U,"0","0","0","0","0",,"13780","1","20","0","8","1","0","1","0","0","0.1463953821590863",,"2.865681418102919","0.4752118557334097","1.814591782393183","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","4",,"0"
      359  1,"359","1","19",R,"0","0","0","0","0",,"-47233","0","45","0","8","1","1","0","0","0","0.1463953821590863",,"1.67716051909772","0.8991689523887502","0.7611322764327557","0","0.06698878060764885","1.124657141687477","0","0","0",,"0"
      359  6,"359","6","19",R,"0","3","0","0","0",,"334975","3","10","1","7","2","1","1","3","3.109018708805829","0.1463953821590863",,"3.926474802472674","0.1349326564866746","2.71418622752038","3.715879265091864","3.620997461305381","0","0","1.881900081900082","0",,"0"
      359  7,"359","7","19",R,"0","0","0","0","0",,"-58662","0","60","0","8","1","0","1","0","0","0.1463953821590863",,"1.241249437098293","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      359  8,"359","8","19",R,"0","0","0","0","0",,"348631","0","0","1","7","2","1","1","0","0","0.1463953821590863",,"3.935644983010603","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","0","0","1.881900081900082","0",,"0"
      359  9,"359","9","19",R,"0","0","0","0","0",,"299938","0","0","1","8","1","1","1","0","0","0.1463953821590863",,"3.896180456052729","0.8991689523887502","3.633607799762402","3.715879265091864","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      359 12,"359","12","19",R,"0","0","0","0","0",,"171394","0","0","0","8","1","1","1","0","0","0.1463953821590863",,"3.733573504728374","0.8991689523887502","3.633607799762402","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      359 14,"359","14","19",R,"0","0","0","0","1",,"-4778","1","120","0","8","2","0","0","0","0","0.01195398534408646",,"2.608916363040898","0.4752118557334097","0.04506165253369383","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      359 16,"359","16","19",R,"0","0","0","0","0",,"-29076","0","60","0","8","2","0","0","0","0","0.1463953821590863",,"2.154337413517829","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      359 17,"359","17","19",R,"33","27","0","0","0",,"60252","0","60","0","8","2","1","0","60","3.997379948417735","0.1463953821590863",,"3.283088385802595","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","0","0","0","0",,"0"
      359 20,"359","20","19",R,"0","9","0","0","0",,"386817","0","0","1","7","1","1","1","9","3.789249600851517","0.1463953821590863",,"3.955950382773161","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","0",,"0"
      359 21,"359","21","19",R,"0","0","0","0","0",,"399945","1","0","1","7","2","1","1","0","0","0.1463953821590863",,"3.96200925205715","0.4752118557334097","3.633607799762402","3.715879265091864","3.620997461305381","0","0","1.881900081900082","0",,"0"
      359 22,"359","22","19",R,"0","0","0","0","0",,"-69263","0","60","0","8","2","0","0","0","0","0.1463953821590863",,"0.7552298685880379","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      359 23,"359","23","19",R,"0","0","0","0","0",,"222993","0","2","0","7","1","1","1","0","0","0.1463953821590863",,"3.815122610226389","0.8991689523887502","3.612469788210233","0","3.620997461305381","1.124657141687477","0","1.881900081900082","0",,"0"
      359 25,"359","25","19",R,"0","0","0","0","0",,"-63486","3","30","0","8","2","0","0","0","0","0.1463953821590863",,"1.032955336308184","0.1349326564866746","1.036909589938962","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      359 26,"359","26","19",R,"7","1","0","0","0",,"202428","2","5","1","8","1","1","1","8","3.738158594997339","0.1463953821590863",,"3.786302042821468","0.2580750808531543","3.35586415960018","3.715879265091864","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      359 27,"359","27","19",R,"0","0","0","0","0",,"8285","0","10","0","7","2","1","1","0","0","0.1463953821590863",,"2.7939575060384","0.8991689523887502","2.71418622752038","0","3.620997461305381","0","0","1.881900081900082","0",,"0"
      359 32,"359","32","19",R,"0","0","0","0","0",,"-43555","1","40","0","8","2","1","0","0","0","0.1463953821590863",,"1.79211528226962","0.4752118557334097","0.8484699520707878","0","0.06698878060764885","0","0","0","0",,"0"
      359 35,"359","35","19",R,"0","0","0","0","0",,"97827","1","0","0","7","2","0","0","0","0","0.1463953821590863",,"3.483522331845908","0.4752118557334097","3.633607799762402","0","3.620997461305381","0","1.481159895150721","0","0",,"0"
      359 37,"359","37","19",R,"0","0","0","0","0",,"162084","6","30","0","7","2","1","1","0","0","0.1463953821590863",,"3.709993040487984","0.01260899823965284","1.036909589938962","0","3.620997461305381","0","0","1.881900081900082","0",,"0"
      360  2,"360","2","2",R,"0","0","0","0","0",,"-73379","0","30","0","8","2","0","0","0","0","0.1463953821590863",,"0.573463790068367","0.8991689523887502","1.036909589938962","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      360 11,"360","11","2",R,"0","0","0","0","0",,"-51974","1","120","0","8","1","0","1","0","0","0.1463953821590863",,"1.509968477504401","0.4752118557334097","0.04506165253369383","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      360 12,"360","12","2",R,"0","1","0","0","0",,"57850","0","20","0","8","1","1","1","1","2.591067261636713","0.1463953821590863",,"3.265730544070086","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      360 17,"360","17","2",R,"0","0","0","0","0",,"101538","0","45","0","7","1","1","1","0","0","0.1463953821590863",,"3.499897654235068","0.8991689523887502","0.7611322764327557","0","3.620997461305381","1.124657141687477","0","1.881900081900082","0",,"0"
      360 25,"360","25","2",R,"0","0","0","0","0",,"236867","0","20","1","7","1","1","1","0","0","0.1463953821590863",,"3.832971711630573","0.8991689523887502","1.814591782393183","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","0",,"0"
      360 31,"360","31","2",R,"0","0","0","0","0",,"-49321","0","20","0","8","1","1","0","0","0","0.1463953821590863",,"1.606582879600442","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","0","0","0",,"0"
      360 33,"360","33","2",R,"0","0","0","0","0",,"-62515","0","30","0","8","2","0","0","0","0","0.1463953821590863",,"1.073074876161624","0.8991689523887502","1.036909589938962","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      361  6,"361","6","82",U,"0","0","0","0","0",,"321168","0","0","1","7","2","1","1","0","0","0.1463953821590863",,"3.914520817128587","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","0","0","1.881900081900082","4",,"0"
      361 10,"361","10","82",U,"0","0","0","0","0",,"161373","0","10","0","7","1","1","1","0","0","0.1463953821590863",,"3.708355508249069","0.8991689523887502","2.71418622752038","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 11,"361","11","82",U,"0","0","0","0","0",,"240937","0","1","0","7","1","1","1","0","0","0.1463953821590863",,"3.837229295451754","0.8991689523887502","3.630658309778378","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 12,"361","12","82",U,"0","0","0","0","0",,"85391","0","10","0","7","1","1","1","0","0","0.1463953821590863",,"3.427354976051091","0.8991689523887502","2.71418622752038","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 13,"361","13","82",U,"0","0","0","0","0",,"135557","0","10","0","7","1","1","1","0","0","0.1463953821590863",,"3.634175297826176","0.8991689523887502","2.71418622752038","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 14,"361","14","82",U,"0","0","0","0","0",,"106541","0","60","0","7","1","1","1","0","0","0.1463953821590863",,"3.524296884594916","0.8991689523887502","0.2382532464872394","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 16,"361","16","82",U,"0","0","0","0","0",,"167224","0","15","0","7","1","1","0","0","0","0.1463953821590863",,"3.723748311294879","0.8991689523887502","2.330424808487977","0","3.620997461305381","1.124657141687477","0","0","4",,"0"
      361 18,"361","18","82",U,"0","0","0","0","0",,"162300","0","0","0","8","1","1","1","0","0","0.1463953821590863",,"3.711466819503009","0.8991689523887502","3.633607799762402","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","4",,"0"
      361 20,"361","20","82",U,"0","0","0","0","0",,"111816","0","120","0","7","1","1","1","0","0","0.1463953821590863",,"3.545748556924714","0.8991689523887502","0.04506165253369383","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 25,"361","25","82",U,"0","0","0","0","0",,"103589","0","120","0","7","1","1","1","0","0","0.1463953821590863",,"3.509722847668563","0.8991689523887502","0.04506165253369383","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 28,"361","28","82",U,"0","0","0","0","0",,"-8183","0","30","0","7","1","0","0","0","0","0.1463953821590863",,"2.553076513693863","0.8991689523887502","1.036909589938962","0","3.620997461305381","1.124657141687477","1.481159895150721","0","4",,"0"
      361 29,"361","29","82",U,"0","0","0","0","0",,"116935","0","15","0","7","1","1","1","0","0","0.1463953821590863",,"3.569001514717321","0.8991689523887502","2.330424808487977","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 30,"361","30","82",U,"0","0","0","0","0",,"194462","0","0","0","7","1","1","1","0","0","0.1463953821590863",,"3.772710525238466","0.8991689523887502","3.633607799762402","0","3.620997461305381","1.124657141687477","0","1.881900081900082","4",,"0"
      361 32,"361","32","82",U,"0","0","0","0","0",,"281060","0","0","1","7","2","1","1","0","0","0.1463953821590863",,"3.879313873991894","0.8991689523887502","3.633607799762402","3.715879265091864","3.620997461305381","0","0","1.881900081900082","4",,"0"
      361 34,"361","34","82",U,"0","0","0","0","0",,"125750","0","0","0","7","2","1","0","0","0","0.1463953821590863",,"3.601424653047857","0.8991689523887502","3.633607799762402","0","3.620997461305381","0","0","0","4",,"0"
      361 35,"361","35","82",U,"0","0","0","0","0",,"169341","0","30","0","7","1","1","0","0","0","0.1463953821590863",,"3.728333401563843","0.8991689523887502","1.036909589938962","0","3.620997461305381","1.124657141687477","0","0","4",,"0"
      362 14,"362","14","25",R,"0","0","0","0","0",,"135463","0","60","0","7","1","1","1","0","0","0.1463953821590863",,"3.634011544602284","0.8991689523887502","0.2382532464872394","0","3.620997461305381","1.124657141687477","0","1.881900081900082","0",,"0"
      362 21,"362","21","25",R,"0","0","0","0","0",,"-50687","0","10","0","8","1","0","1","0","0","0.1463953821590863",,"1.557456912432964","0.8991689523887502","2.71418622752038","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      362 36,"362","36","25",R,"0","3","0","0","0",,"39046","4","50","0","8","1","0","1","3","3.109018708805829","0.1463953821590863",,"3.12031768125435","0.06615630245220452","0.6998484289869321","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      363  4,"363","4","205",R,"0","0","0","0","0",,"-51616","0","0","0","8","1","0","0","0","0","0.1463953821590863",,"1.523887501535186","0.8991689523887502","3.633607799762402","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      363 25,"363","25","205",R,"0","0","0","0","0",,"-70022","1","30","0","8","2","0","0","0","0","0.1463953821590863",,"0.7214967044663692","0.4752118557334097","1.036909589938962","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      363 32,"363","32","205",R,"0","0","0","0","0",,"-25766","0","0","0","8","1","1","0","0","0","0.1463953821590863",,"2.227862611045155","0.8991689523887502","3.633607799762402","0","0.06698878060764885","1.124657141687477","0","0","0",,"0"
      364  6,"364","6","105",R,"0","0","0","0","0",,"-8017","0","40","0","8","1","0","1","0","0","0.1463953821590863",,"2.555205305604454","0.8991689523887502","0.8484699520707878","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      364 22,"364","22","105",R,"0","0","0","0","0",,"-66624","0","30","0","8","2","0","0","0","0","0.1463953821590863",,"0.8778810332828427","0.8991689523887502","1.036909589938962","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      364 28,"364","28","105",R,"0","0","0","0","0",,"-43903","1","6","0","8","1","0","1","0","0","0.1463953821590863",,"1.783108854955582","0.4752118557334097","3.335873171930687","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      364 29,"364","29","105",R,"0","0","0","0","0",,"-68569","2","20","0","8","2","0","0","0","0","0.1463953821590863",,"0.7892905391574897","0.2580750808531543","1.814591782393183","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      365  4,"365","4","191",R,"0","0","0","0","0",,"-53499","0","30","0","8","1","0","1","0","0","0.1463953821590863",,"1.453146108814017","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      365  5,"365","5","191",R,"0","0","0","0","0",,"57288","0","30","0","8","1","1","1","0","0","0.1463953821590863",,"3.262127973144471","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      365  6,"365","6","191",R,"0","0","0","0","0",,"-54504","0","30","0","8","1","0","0","0","0","0.1463953821590863",,"1.411880296393335","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 10,"365","10","191",R,"0","0","0","0","0",,"-70520","0","20","0","8","2","0","0","0","0","0.1463953821590863",,"0.6961149547631719","0.8991689523887502","1.814591782393183","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      365 14,"365","14","191",R,"0","0","0","0","0",,"-82526","0","30","0","8","1","0","0","0","0","0.1463953821590863",,"0.2023989847300119","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 16,"365","16","191",R,"0","0","0","0","0",,"-69518","0","25","0","8","1","0","0","0","0","0.1463953821590863",,"0.7411470913333607","0.8991689523887502","1.735119413379214","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 19,"365","19","191",R,"0","0","0","0","0",,"-68897","0","60","0","8","1","0","0","0","0","0.1463953821590863",,"0.7712776845294141","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 20,"365","20","191",R,"0","0","0","0","0",,"-20572","2","30","0","8","2","0","0","0","0","0.1463953821590863",,"2.332173414664101","0.2580750808531543","1.036909589938962","0","0.06698878060764885","0","1.481159895150721","0","0",,"0"
      365 21,"365","21","191",R,"0","0","0","0","0",,"-59177","0","20","0","8","1","0","0","0","0","0.1463953821590863",,"1.216686453514554","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 22,"365","22","191",R,"0","0","0","0","0",,"-24455","0","60","0","8","1","0","0","0","0","0.1463953821590863",,"2.254718139763376","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 23,"365","23","191",R,"0","0","0","0","0",,"-49563","0","18","0","8","1","0","1","0","0","0.1463953821590863",,"1.59708519261473","0.8991689523887502","2.321740199090574","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      365 25,"365","25","191",R,"0","0","0","0","0",,"-46820","0","30","0","8","1","0","1","0","0","0.1463953821590863",,"1.690752036680722","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      365 29,"365","29","191",R,"0","3","0","0","0",,"-13885","0","60","0","8","1","0","0","3","3.109018708805829","0.1463953821590863",,"2.449748229418267","0.8991689523887502","0.2382532464872394","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      365 30,"365","30","191",R,"3","0","0","0","0",,"109751","0","15","0","8","2","1","1","3","3.109018708805829","0.1463953821590863",,"3.537560895730135","0.8991689523887502","2.330424808487977","0","0.06698878060764885","0","0","1.881900081900082","0",,"0"
      365 35,"365","35","191",R,"0","0","0","0","0",,"-65330","0","20","0","8","1","0","0","0","0","0.1463953821590863",,"0.9440373357350473","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
      366 33,"366","33","134",R,"0","0","0","0","1",,"-53777","0","30","0","8","1","0","1","0","0","0.01195398534408646",,"1.441683383141606","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      367  4,"367","4","3",R,"0","2","0","0","0",,"75656","0","30","0","8","1","1","1","2","2.836533344250215","0.1463953821590863",,"3.380194047570312","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      367 14,"367","14","3",R,"0","0","0","0","0",,"30202","0","30","0","8","1","1","1","0","0","0.1463953821590863",,"3.038604822532444","0.8991689523887502","1.036909589938962","0","0.06698878060764885","1.124657141687477","0","1.881900081900082","0",,"0"
      367 24,"367","24","3",R,"0","0","0","0","0",,"186478","0","10","1","7","1","1","1","0","0","0.1463953821590863",,"3.759774020551029","0.8991689523887502","2.71418622752038","3.715879265091864","3.620997461305381","1.124657141687477","0","1.881900081900082","0",,"0"
      367 25,"367","25","3",R,"0","0","0","0","0",,"22270","0","20","0","8","1","0","1","0","0","0.1463953821590863",,"2.962787079870635","0.8991689523887502","1.814591782393183","0","0.06698878060764885","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      367 31,"367","31","3",R,"0","0","0","0","0",,"94359","0","10","0","7","1","0","1","0","0","0.1463953821590863",,"3.470258320710689","0.8991689523887502","2.71418622752038","0","3.620997461305381","1.124657141687477","1.481159895150721","1.881900081900082","0",,"0"
      367 34,"367","34","3",R,"0","0","0","0","1",,"-26118","0","15","0","8","1","0","0","0","0","0.01195398534408646",,"2.219674949850575","0.8991689523887502","2.330424808487977","0","0.06698878060764885","1.124657141687477","1.481159895150721","0","0",,"0"
