"","HHID","HV001","HV002","ta_id","urban_rural","HV246A","HV246D","HV246E","HV246G","HV248","HV245","HV271","HV251","HV204","HV206","HV226","HV219","HV243A","HV207","hhlivestock","livestock","sick","land","wealth","orphans","water","electricity","cooking","femalehh","cellphone","radio","urbanruralscore","capacity","na.rm"
"1613","      351 17",351,17,34,0,0,0,0,0,0,NA,153769,0,0,0,8,2,1,1,0,0,0.147481097612777,NA,3.68260980375499,0.892362586016481,3.62801768106086,0,0.0693376386115478,0,0,1.87771404291481,0,NA,FALSE
"1614","      351 23",351,23,34,0,0,0,0,0,0,NA,171362,0,5,0,8,1,1,1,0,0,0.147481097612777,NA,3.72678616939937,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1615","      351 25",351,25,34,0,0,2,0,0,0,NA,104978,0,5,0,8,1,0,1,2,2.82541840115538,0.147481097612777,NA,3.50964234134738,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1616","      351 30",351,30,34,0,0,0,0,0,0,NA,199046,0,0,0,8,2,1,1,0,0,0.147481097612777,NA,3.7738509897205,0.892362586016481,3.62801768106086,0,0.0693376386115478,0,0,1.87771404291481,0,NA,FALSE
"1617","      352  4",352,4,131,0,0,0,0,0,0,NA,91759,0,10,0,8,2,1,1,0,0,0.147481097612777,NA,3.45255288420695,0.892362586016481,2.71336280176811,0,0.0693376386115478,0,0,1.87771404291481,0,NA,FALSE
"1618","      352 12",352,12,131,0,0,0,0,0,0,NA,-47144,0,15,0,8,2,0,0,0,0,0.147481097612777,NA,1.68277971285362,0.892362586016481,2.3318599115947,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1619","      352 13",352,13,131,0,0,0,0,6,0,NA,11223,0,0,0,8,1,1,0,6,3.56979016226319,0.147481097612777,NA,2.83170503780477,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"1620","      352 25",352,25,131,0,0,0,0,0,0,NA,169608,0,5,0,7,1,1,1,0,0,0.147481097612777,NA,3.72287826013083,0.892362586016481,3.35430125807548,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1621","      353 18",353,18,161,0,0,1,0,0,0,NA,-58692,0,20,0,8,1,0,0,1,2.57803075354685,0.147481097612777,NA,1.24067623821256,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1622","      355  2",355,2,18,0,0,0,0,0,0,NA,-60633,0,80,0,8,1,0,0,0,0,0.147481097612777,NA,1.15759068898139,0.892362586016481,0.209282556953417,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1623","      355 16",355,16,18,0,0,0,0,0,0,NA,-67711,0,60,0,8,2,0,0,0,0,0.147481097612777,NA,0.828646674029394,0.892362586016481,0.23954437266236,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1624","      355 19",355,19,18,0,0,0,0,0,0,NA,-66635,0,60,0,8,2,0,1,0,0,0.147481097612777,NA,0.879109676323167,0.892362586016481,0.23954437266236,0,0.0693376386115478,0,1.48212995622795,1.87771404291481,0,NA,FALSE
"1625","      355 30",355,30,18,0,0,0,0,0,0,NA,19732,0,20,0,8,1,1,1,0,0,0.147481097612777,NA,2.92940276951831,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1626","      356  2",356,2,74,0,0,3,0,0,0,NA,175948,0,0,0,8,1,1,1,3,3.1001614136437,0.147481097612777,NA,3.73613116982414,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1627","      356  5",356,5,74,0,0,0,0,0,0,NA,67486,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,3.32325206014782,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1628","      356 10",356,10,74,0,0,0,0,0,0,NA,-37735,0,30,0,8,1,0,1,0,0,0.147481097612777,NA,1.95446436156656,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1629","      356 19",356,19,74,0,0,0,0,0,0,NA,-66025,1,30,0,8,1,0,0,0,0,0.147481097612777,NA,0.908673859485175,0.469968566816753,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1630","      356 36",356,36,74,0,0,0,0,0,0,NA,929,1,8,0,8,2,0,1,0,0,0.147481097612777,NA,2.69220966782771,0.469968566816753,3.28748724923495,0,0.0693376386115478,0,1.48212995622795,1.87771404291481,0,NA,FALSE
"1631","      357  2",357,2,75,0,0,0,0,0,0,NA,327704,1,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.91793390536063,0.469968566816753,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,0,NA,FALSE
"1632","      357  3",357,3,75,0,0,0,0,0,0,NA,154104,0,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.68362925834678,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1633","      357  4",357,4,75,0,0,0,0,0,0,NA,-36840,0,90,0,8,1,0,0,0,0,0.147481097612777,NA,1.97434372610653,0.892362586016481,0.160659639578375,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1634","      357  5",357,5,75,0,0,0,0,0,0,NA,376698,0,0,1,1,2,1,1,0,0,0.147481097612777,NA,3.95004672500212,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,0,0,1.87771404291481,0,NA,FALSE
"1635","      357  8",357,8,75,0,0,0,0,8,0,NA,82119,0,60,0,8,1,1,1,8,3.73460198793645,0.147481097612777,NA,3.40633760937898,0.892362586016481,0.23954437266236,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1636","      357  9",357,9,75,0,0,5,0,0,0,NA,173656,0,30,0,8,1,1,1,5,3.4596890663495,0.147481097612777,NA,3.73103389686518,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1637","      357 10",357,10,75,0,0,0,0,3,1,NA,38300,5,15,0,8,1,0,1,3,3.1001614136437,0.0120635460028885,NA,3.11052586866027,0.0280350012743182,2.3318599115947,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1638","      357 13",357,13,75,0,0,0,0,0,0,NA,35040,0,20,0,8,1,1,0,0,0,0.147481097612777,NA,3.08198114009005,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"1639","      357 14",357,14,75,0,0,0,0,0,1,NA,319402,2,0,1,8,1,1,1,0,0,0.0120635460028885,NA,3.91079772321808,0.257752102625096,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1640","      357 16",357,16,75,0,0,0,0,0,1,NA,150754,5,20,0,8,1,1,1,0,0,0.0120635460028885,NA,3.67547362161244,0.0280350012743182,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1641","      357 17",357,17,75,0,0,0,0,0,0,NA,125227,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,3.59272789057854,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1642","      357 18",357,18,75,0,0,0,0,0,0,NA,13807,4,15,0,8,2,1,0,0,0,0.147481097612777,NA,2.86364794834763,0.0655849120720415,2.3318599115947,0,0.0693376386115478,0,0,0,0,NA,FALSE
"1643","      357 21",357,21,75,0,0,0,0,0,2,NA,-71801,1,0,0,8,2,0,0,0,0,0.000339818197264464,NA,0.647013847591539,0.469968566816753,3.62801768106086,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1644","      357 22",357,22,75,0,0,0,0,0,0,NA,107442,0,10,0,8,1,1,1,0,0,0.147481097612777,NA,3.51949706906805,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1645","      357 24",357,24,75,0,0,0,0,0,0,NA,156941,8,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.69059553139071,0.00237872738085124,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1646","      357 27",357,27,75,0,0,0,0,0,1,NA,-55475,1,40,0,8,1,0,0,0,0,0.0120635460028885,NA,1.37609378982245,0.469968566816753,0.847160829649779,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1647","      357 30",357,30,75,0,0,0,0,0,0,NA,271748,1,0,1,8,2,1,1,0,0,0.147481097612777,NA,3.86764081216549,0.469968566816753,3.62801768106086,3.71083312058548,0.0693376386115478,0,0,1.87771404291481,0,NA,FALSE
"1648","      357 33",357,33,75,0,0,0,0,0,0,NA,113462,0,20,0,7,1,1,0,0,0,0.147481097612777,NA,3.54634270665194,0.892362586016481,1.81553893233594,0,3.60980583761737,1.12802650581939,0,0,0,NA,FALSE
"1649","      357 35",357,35,75,0,0,0,0,1,1,NA,-29767,0,10,0,8,1,1,1,1,2.57803075354685,0.0120635460028885,NA,2.1338883697222,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1650","      357 36",357,36,75,0,0,0,0,0,0,NA,212658,0,20,0,8,1,1,1,0,0,0.147481097612777,NA,3.79695862713448,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1651","      358  2",358,2,197,1,0,0,0,0,0,NA,326364,2,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.91657463257157,0.257752102625096,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1652","      358 13",358,13,197,1,0,0,0,0,0,NA,67762,0,20,0,7,1,1,1,0,0,0.147481097612777,NA,3.32546087843004,0.892362586016481,1.81553893233594,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1653","      358 14",358,14,197,1,0,0,0,0,0,NA,340317,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.92931781496899,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1654","      358 20",358,20,197,1,0,0,0,0,0,NA,98859,0,0,0,7,2,1,0,0,0,0.147481097612777,NA,3.4807577945799,0.892362586016481,3.62801768106086,0,3.60980583761737,0,0,0,3.53393934245179,NA,FALSE
"1655","      358 21",358,21,197,1,0,0,0,0,0,NA,299176,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.89295726786169,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1656","      358 23",358,23,197,1,0,0,0,0,0,NA,241351,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.83348908334041,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1657","      358 27",358,27,197,1,0,0,0,0,0,NA,470250,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.98657718120805,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1658","      358 30",358,30,197,1,0,0,0,0,0,NA,-61875,0,10,0,8,1,0,1,0,0,0.147481097612777,NA,1.10423923201087,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"1659","      358 35",358,35,197,1,0,0,0,0,0,NA,308440,2,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.90128281369467,0.257752102625096,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1660","      358 36",358,36,197,1,0,0,0,0,0,NA,13780,1,20,0,8,1,0,1,0,0,0.147481097612777,NA,2.86296831195311,0.469968566816753,1.81553893233594,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"1661","      359  1",359,1,19,0,0,0,0,0,0,NA,-47233,0,45,0,8,1,1,0,0,0,0.147481097612777,NA,1.68040098547277,0.892362586016481,0.761135668140088,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"1662","      359  6",359,6,19,0,0,3,0,0,0,NA,334975,3,10,1,7,2,1,1,3,3.1001614136437,0.147481097612777,NA,3.92473026930592,0.133888369722199,2.71336280176811,3.71083312058548,3.60980583761737,0,0,1.87771404291481,0,NA,FALSE
"1663","      359  7",359,7,19,0,0,0,0,0,0,NA,-58662,0,60,0,8,1,0,1,0,0,0.147481097612777,NA,1.24288505649478,0.892362586016481,0.23954437266236,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1664","      359  8",359,8,19,0,0,0,0,0,0,NA,348631,0,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.93424517882933,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,0,NA,FALSE
"1665","      359  9",359,9,19,0,0,0,0,0,0,NA,299938,0,0,1,8,1,1,1,0,0,0.147481097612777,NA,3.89346699515759,0.892362586016481,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1666","      359 12",359,12,19,0,0,0,0,0,0,NA,171394,0,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.726956078498,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1667","      359 14",359,14,19,0,0,0,0,0,1,NA,-4778,1,120,0,8,2,0,0,0,0,0.0120635460028885,NA,2.60844448220202,0.469968566816753,0.0459027541652499,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1668","      359 16",359,16,19,0,0,0,0,0,0,NA,-29076,0,60,0,8,2,0,0,0,0,0.147481097612777,NA,2.1549570979526,0.892362586016481,0.23954437266236,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1669","      359 17",359,17,19,0,33,27,0,0,0,NA,60252,0,60,0,8,2,1,0,60,3.99728145442188,0.147481097612777,NA,3.27805623991165,0.892362586016481,0.23954437266236,0,0.0693376386115478,0,0,0,0,NA,FALSE
"1670","      359 20",359,20,19,0,0,9,0,0,0,NA,386817,0,0,1,7,1,1,1,9,3.78608444482202,0.147481097612777,NA,3.95480417976383,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1671","      359 21",359,21,19,0,0,0,0,0,0,NA,399945,1,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.96092090731459,0.469968566816753,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,0,NA,FALSE
"1672","      359 22",359,22,19,0,0,0,0,0,0,NA,-69263,0,60,0,8,2,0,0,0,0,0.147481097612777,NA,0.757114943505225,0.892362586016481,0.23954437266236,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1673","      359 23",359,23,19,0,0,0,0,0,0,NA,222993,0,2,0,7,1,1,1,0,0,0.147481097612777,NA,3.81038144592643,0.892362586016481,3.60795647738864,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1674","      359 25",359,25,19,0,0,0,0,0,0,NA,-63486,3,30,0,8,2,0,0,0,0,0.147481097612777,NA,1.03423668337439,0.133888369722199,1.03553213192792,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1675","      359 26",359,26,19,0,7,1,0,0,0,NA,202428,2,5,1,8,1,1,1,8,3.73460198793645,0.147481097612777,NA,3.78098717186305,0.257752102625096,3.35430125807548,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1676","      359 27",359,27,19,0,0,0,0,0,0,NA,8285,0,10,0,7,2,1,1,0,0,0.147481097612777,NA,2.79160649052757,0.892362586016481,2.71336280176811,0,3.60980583761737,0,0,1.87771404291481,0,NA,FALSE
"1677","      359 32",359,32,19,0,0,0,0,0,0,NA,-43555,1,40,0,8,2,1,0,0,0,0.147481097612777,NA,1.79356044516184,0.469968566816753,0.847160829649779,0,0.0693376386115478,0,0,0,0,NA,FALSE
"1678","      359 35",359,35,19,0,0,0,0,0,0,NA,97827,1,0,0,7,2,0,0,0,0,0.147481097612777,NA,3.47684988531136,0.469968566816753,3.62801768106086,0,3.60980583761737,0,1.48212995622795,0,0,NA,FALSE
"1679","      359 37",359,37,19,0,0,0,0,0,0,NA,162084,6,30,0,7,2,1,1,0,0,0.147481097612777,NA,3.70299889559086,0.0124033642001529,1.03553213192792,0,3.60980583761737,0,0,1.87771404291481,0,NA,FALSE
"1680","      360  2",360,2,2,0,0,0,0,0,0,NA,-73379,0,30,0,8,2,0,0,0,0,0.147481097612777,NA,0.576671480757795,0.892362586016481,1.03553213192792,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1681","      360 11",360,11,2,0,0,0,0,0,0,NA,-51974,1,120,0,8,1,0,1,0,0,0.147481097612777,NA,1.51372015971455,0.469968566816753,0.0459027541652499,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1682","      360 12",360,12,2,0,0,1,0,0,0,NA,57850,0,20,0,8,1,1,1,1,2.57803075354685,0.147481097612777,NA,3.26123523914706,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1683","      360 17",360,17,2,0,0,0,0,0,0,NA,101538,0,45,0,7,1,1,1,0,0,0.147481097612777,NA,3.49316115878005,0.892362586016481,0.761135668140088,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1684","      360 25",360,25,2,0,0,0,0,0,0,NA,236867,0,20,1,7,1,1,1,0,0,0.147481097612777,NA,3.82856171948008,0.892362586016481,1.81553893233594,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1685","      360 31",360,31,2,0,0,0,0,0,0,NA,-49321,0,20,0,8,1,1,0,0,0,0.147481097612777,NA,1.60954889134313,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"1686","      360 33",360,33,2,0,0,0,0,0,0,NA,-62515,0,30,0,8,2,0,0,0,0,0.147481097612777,NA,1.0743352306516,0.892362586016481,1.03553213192792,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1687","      361  6",361,6,82,1,0,0,0,0,0,NA,321168,0,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.91232690510577,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"1688","      361 10",361,10,82,1,0,0,0,0,0,NA,161373,0,10,0,7,1,1,1,0,0,0.147481097612777,NA,3.70129980460454,0.892362586016481,2.71336280176811,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1689","      361 11",361,11,82,1,0,0,0,0,0,NA,240937,0,1,0,7,1,1,1,0,0,0.147481097612777,NA,3.83297935604452,0.892362586016481,3.62495749744985,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1690","      361 12",361,12,82,1,0,0,0,0,0,NA,85391,0,10,0,7,1,1,1,0,0,0.147481097612777,NA,3.42094979186135,0.892362586016481,2.71336280176811,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1691","      361 13",361,13,82,1,0,0,0,0,0,NA,135557,0,10,0,7,1,1,1,0,0,0.147481097612777,NA,3.62721943760088,0.892362586016481,2.71336280176811,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1692","      361 14",361,14,82,1,0,0,0,0,0,NA,106541,0,60,0,7,1,1,1,0,0,0.147481097612777,NA,3.51745815988446,0.892362586016481,0.23954437266236,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1693","      361 16",361,16,82,1,0,0,0,0,0,NA,167224,0,15,0,7,1,1,0,0,0,0.147481097612777,NA,3.7169314416787,0.892362586016481,2.3318599115947,0,3.60980583761737,1.12802650581939,0,0,3.53393934245179,NA,FALSE
"1694","      361 18",361,18,82,1,0,0,0,0,0,NA,162300,0,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.70452807747855,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1695","      361 20",361,20,82,1,0,0,0,0,0,NA,111816,0,120,0,7,1,1,1,0,0,0.147481097612777,NA,3.53903661541076,0.892362586016481,0.0459027541652499,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1696","      361 25",361,25,82,1,0,0,0,0,0,NA,103589,0,120,0,7,1,1,1,0,0,0.147481097612777,NA,3.50284597740209,0.892362586016481,0.0459027541652499,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1697","      361 28",361,28,82,1,0,0,0,0,0,NA,-8183,0,30,0,7,1,0,0,0,0,0.147481097612777,NA,2.55424347973834,0.892362586016481,1.03553213192792,0,3.60980583761737,1.12802650581939,1.48212995622795,0,3.53393934245179,NA,FALSE
"1698","      361 29",361,29,82,1,0,0,0,0,0,NA,116935,0,15,0,7,1,1,1,0,0,0.147481097612777,NA,3.56265398012064,0.892362586016481,2.3318599115947,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1699","      361 30",361,30,82,1,0,0,0,0,0,NA,194462,0,0,0,7,1,1,1,0,0,0.147481097612777,NA,3.76722453487384,0.892362586016481,3.62801768106086,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"1700","      361 32",361,32,82,1,0,0,0,0,0,NA,281060,0,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.8761362670971,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"1701","      361 34",361,34,82,1,0,0,0,0,0,NA,125750,0,0,0,7,2,1,0,0,0,0.147481097612777,NA,3.59493670886076,0.892362586016481,3.62801768106086,0,3.60980583761737,0,0,0,3.53393934245179,NA,FALSE
"1702","      361 35",361,35,82,1,0,0,0,0,0,NA,169341,0,30,0,7,1,1,0,0,0,0.147481097612777,NA,3.7216888964404,0.892362586016481,1.03553213192792,0,3.60980583761737,1.12802650581939,0,0,3.53393934245179,NA,FALSE
"1703","      362 14",362,14,25,0,0,0,0,0,0,NA,135463,0,60,0,7,1,1,1,0,0,0.147481097612777,NA,3.62704952850225,0.892362586016481,0.23954437266236,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1704","      362 21",362,21,25,0,0,0,0,0,0,NA,-50687,0,10,0,8,1,0,1,0,0,0.147481097612777,NA,1.56010534364115,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1705","      362 36",362,36,25,0,0,3,0,0,0,NA,39046,4,50,0,8,1,0,1,3,3.1001614136437,0.147481097612777,NA,3.11630277801376,0.0655849120720415,0.700102006120367,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1706","      363  4",363,4,205,0,0,0,0,0,0,NA,-51616,0,0,0,8,1,0,0,0,0,0.147481097612777,NA,1.52748279670376,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1707","      363 25",363,25,205,0,0,0,0,0,0,NA,-70022,1,30,0,8,2,0,0,0,0,0.147481097612777,NA,0.72398266927194,0.469968566816753,1.03553213192792,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1708","      363 32",363,32,205,0,0,0,0,0,0,NA,-25766,0,0,0,8,1,1,0,0,0,0.147481097612777,NA,2.22886755585762,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"1709","      364  6",364,6,105,0,0,0,0,0,0,NA,-8017,0,40,0,8,1,0,1,0,0,0.147481097612777,NA,2.55645229802056,0.892362586016481,0.847160829649779,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1710","      364 22",364,22,105,0,0,0,0,0,0,NA,-66624,0,30,0,8,2,0,0,0,0,0.147481097612777,NA,0.879619403619064,0.892362586016481,1.03553213192792,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1711","      364 28",364,28,105,0,0,0,0,0,0,NA,-43903,1,6,0,8,1,0,1,0,0,0.147481097612777,NA,1.78472517203296,0.469968566816753,3.33390003400204,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1712","      364 29",364,29,105,0,0,0,0,0,0,NA,-68569,2,20,0,8,2,0,0,0,0,0.147481097612777,NA,0.791946308724832,0.257752102625096,1.81553893233594,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1713","      365  4",365,4,191,0,0,0,0,0,0,NA,-53499,0,30,0,8,1,0,1,0,0,0.147481097612777,NA,1.45646079347549,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"1714","      365  5",365,5,191,0,0,0,0,0,0,NA,57288,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,3.25766714807578,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"1715","      365  6",365,6,191,0,0,0,0,0,0,NA,-54504,0,30,0,8,1,0,0,0,0,0.147481097612777,NA,1.41517288250786,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1716","      365 10",365,10,191,0,0,0,0,0,0,NA,-70520,0,20,0,8,2,0,0,0,0,0.147481097612777,NA,0.698326395378473,0.892362586016481,1.81553893233594,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1717","      365 14",365,14,191,0,0,0,0,0,0,NA,-82526,0,30,0,8,1,0,0,0,0,0.147481097612777,NA,0.20406082745731,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1718","      365 16",365,16,191,0,0,0,0,0,0,NA,-69518,0,25,0,8,1,0,0,0,0,0.147481097612777,NA,0.743182397417382,0.892362586016481,1.73886433185991,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1719","      365 19",365,19,191,0,0,0,0,0,0,NA,-68897,0,60,0,8,1,0,0,0,0,0.147481097612777,NA,0.773256307875287,0.892362586016481,0.23954437266236,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"1720","      365 20",365,20,191,0,0,0,0,0,0,NA,-20572,2,30,0,8,2,0,0,0,0,0.147481097612777,NA,2.33302183331917,0.257752102625096,1.03553213192792,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"1721","      365 21",365,21,191,0,0,0,0,0,0,NA,-59177,0,20,0,8,1,0,0,0,0,0.147481097612777,NA,1.21756860079857,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
